Generation,RedPheromoneIntensity,GreenPheromoneIntensity,TIMEOUT,PHEROMONE_EVAPORATION,CHANGE_TO_EXPLORER,CHANGE_TO_CARRIER,CHANGE_TO_NESTCARRIER,CHANGE_TO_FOLLOWGREEN,Fitness Score
50,131.704,23.8915,799.371,77.9145,1.35628e+09,1.01607e+09,1.00584e+09,2.02899e+09,3891
50,125.252,24.0545,857.995,73.1089,1.35576e+09,8.58279e+08,1.02148e+09,2.00797e+09,3920
50,133.361,22.6696,833.237,75.8985,1.2592e+09,8.52401e+08,9.97629e+08,2.05302e+09,12
50,129.53,24.3963,1598.6,76.7143,1.358e+09,8.57736e+08,1.03957e+09,2.05829e+09,1340
50,140.769,20.9341,919.823,77.5847,1.36764e+09,8.61329e+08,9.64901e+08,2.07403e+09,606
50,136.411,20.9853,390.701,76.1742,1.41039e+09,9.37019e+08,9.79061e+08,1.94411e+09,0
50,131.03,11.486,819.531,76.3068,1.37396e+09,8.55558e+08,9.45651e+08,2.14678e+09,3951
50,131.85,19.193,802.462,72.0903,1.36188e+09,9.18756e+08,9.97298e+08,2.10861e+09,83
50,132.999,15.8007,884.963,76.182,1.37859e+09,8.59789e+08,1.12448e+09,2.124e+09,3344
50,126.936,24.5302,1178.15,81.5794,1.36004e+09,8.55122e+08,1.0209e+09,1.95772e+09,70
50,157.339,22.4128,859.597,77.7496,1.36196e+09,7.3263e+08,9.85372e+08,2.05151e+09,1264
50,128.961,25.4772,821.694,77.6839,1.35278e+09,9.44599e+08,1.02152e+09,2.04763e+09,3688
50,126.652,25.0707,789.699,82.0641,1.35743e+09,8.98553e+08,8.64072e+08,2.02682e+09,450
50,153.289,17.7702,838.763,74.7079,1.36486e+09,8.56918e+08,9.83567e+08,2.07738e+09,211
50,136.599,20.524,1358.03,82.5807,1.39972e+09,8.88803e+08,1.01668e+09,2.0936e+09,2074
50,141.059,21.3946,912.642,76.938,1.32989e+09,8.6009e+08,1.00048e+09,2.07631e+09,1461
51,130.589,22.972,688.666,76.5565,1.36469e+09,8.47095e+08,9.69234e+08,2.04291e+09,4847
51,145.169,19.1068,499.348,76.9658,1.37028e+09,7.9621e+08,1.05493e+09,2.08775e+09,2395
51,137.174,18.8279,895.213,74.2071,1.40808e+09,8.5932e+08,1.08027e+09,2.1013e+09,35
51,125.884,23.6841,1143.63,76.3521,1.52753e+09,8.52415e+08,1.0044e+09,2.0506e+09,3437
51,129.775,24.2246,223.699,77.1202,1.54764e+09,8.95847e+08,9.95376e+08,2.04527e+09,0
51,138.684,20.729,1138.93,80.0827,1.38368e+09,8.75066e+08,1.03664e+09,2.08382e+09,301
51,139.587,27.7627,991.197,75.53,1.44619e+09,8.54667e+08,9.93983e+08,2.06399e+09,23
51,139.148,21.3955,821.49,76.659,1.4489e+09,8.24313e+08,1.02966e+09,2.06918e+09,2986
51,130.81,17.229,754.098,78.7157,1.36932e+09,8.51326e+08,9.57442e+08,2.09485e+09,7
51,136.045,16.4403,866.087,76.6224,1.27781e+09,1.01215e+09,9.73064e+08,2.11155e+09,3164
51,151.254,20.7598,679.472,77.3577,1.36612e+09,9.10226e+08,1.02015e+09,2.06963e+09,516
51,148.244,21.9041,1717.42,77.2043,1.40543e+09,7.78471e+08,1.00752e+09,2.06034e+09,3146
51,130.965,17.9785,1004.86,76.4873,1.40267e+09,9.32283e+08,9.88732e+08,2.08107e+09,3459
51,127.948,25.0037,999.922,75.866,1.42392e+09,8.9986e+08,1.02121e+09,2.00267e+09,1714
51,146.706,18.2823,1948.94,77.0851,1.38785e+09,7.8734e+08,1.03122e+09,2.07405e+09,1616
51,128.62,24.0213,739.182,79.3103,1.36106e+09,7.37668e+08,9.16653e+08,2.03486e+09,2744
51,114.14,24.3774,966.665,79.2081,1.44248e+09,8.75484e+08,9.34236e+08,2.03871e+09,1668
51,131.242,22.1041,1250.83,79.4664,1.46362e+09,8.70609e+08,1.1753e+09,2.0721e+09,2863
51,137.327,21.643,1474.43,76.4755,1.40588e+09,8.436e+08,1.02622e+09,1.93297e+09,1391
51,144.806,19.9413,1361.14,79.6702,1.40405e+09,8.55377e+08,9.98125e+08,2.07071e+09,2040
52,130.589,22.972,688.666,76.5565,1.36469e+09,8.47095e+08,9.69234e+08,2.04291e+09,4847
52,138.835,18.1304,1476.9,74.4102,1.39526e+09,8.59812e+08,1.00998e+09,2.07756e+09,341
52,135.345,21.8127,1252.39,78.0111,1.49832e+09,9.7964e+08,1.00126e+09,2.14748e+09,6
52,128.237,23.3281,916.149,67.5863,1.44611e+09,7.99395e+08,9.86817e+08,2.04676e+09,1316
52,134.069,19.436,1114.27,77.5956,1.3876e+09,8.47463e+08,9.91829e+08,2.05058e+09,569
52,129.605,23.4967,713.924,77.9334,1.36287e+09,7.71967e+08,9.42943e+08,2.03889e+09,2954
52,137.885,18.9599,1183,78.0787,1.40336e+09,8.9383e+08,9.93428e+08,1.92374e+09,2535
52,133.643,19.2722,1058.46,78.0444,1.37071e+09,9.03297e+08,1.07418e+09,2.09182e+09,486
52,138.648,20.6272,1318.8,76.8208,1.37627e+09,8.17218e+08,1.00023e+09,2.14748e+09,1052
52,130.097,23.2343,701.295,80.4037,1.36378e+09,8.09531e+08,9.56088e+08,2.0409e+09,643
52,139.743,22.0041,1484.13,78.3354,1.43453e+09,7.65614e+08,1.09141e+09,2.06622e+09,8
52,144.457,20.966,60.559,81.1591,1.38402e+09,8.70462e+08,9.81331e+08,1.98333e+09,0
52,132.329,21.204,901.466,77.0761,1.37615e+09,8.47279e+08,9.73401e+08,2.04674e+09,2068
52,133.253,21.4906,961.091,78.6945,1.38221e+09,8.70234e+08,9.55041e+08,1.9793e+09,355
52,139.437,19.6887,1847.67,78.6329,1.39583e+09,8.5142e+08,9.94977e+08,2.06064e+09,967
52,130.967,22.3503,807.695,77.5047,1.36951e+09,7.48843e+08,9.58172e+08,2.04282e+09,3667
52,132.329,21.204,901.466,77.0761,1.24398e+09,8.47279e+08,9.73401e+08,1.96431e+09,2068
52,124.297,37.5676,807.695,77.5047,1.36951e+09,8.09623e+08,9.70341e+08,2.04282e+09,1556
52,130.778,19.082,748.18,77.0306,1.3671e+09,7.97969e+08,9.63703e+08,2.04287e+09,2395
52,135.95,21.0589,1139.95,77.7576,1.35713e+09,8.43726e+08,9.77634e+08,2.06339e+09,1858
53,130.589,22.972,688.666,76.5565,1.36469e+09,8.47095e+08,9.69234e+08,2.04291e+09,4847
53,155.443,22.3503,216.494,77.5047,1.36951e+09,8.09623e+08,9.58172e+08,2.04282e+09,0
53,121.406,22.8392,861.922,72.5455,1.40781e+09,7.74119e+08,9.72494e+08,2.04479e+09,649
53,134.126,5.15837,1016.36,84.724,1.36957e+09,7.94592e+08,9.71586e+08,2.09319e+09,3822
53,130.778,22.6612,748.18,77.0306,1.3671e+09,7.97969e+08,9.63703e+08,2.14129e+09,3619
53,141.486,19.3853,1297.93,77.8318,1.38146e+09,8.24695e+08,9.7934e+08,2.11057e+09,1304
53,148.039,22.6612,748.18,77.0306,1.3671e+09,7.97969e+08,9.63703e+08,2.04287e+09,653
53,127.538,30.1144,1294.96,77.2677,1.3683e+09,9.582e+08,9.67022e+08,2.09205e+09,1670
53,133.364,21.86,944.064,77.3941,1.36211e+09,8.20848e+08,9.70669e+08,2.10529e+09,3799
53,131.648,24.9292,854.58,77.2904,1.50634e+09,7.98061e+08,1.04401e+09,2.04478e+09,1142
53,133.364,21.86,944.064,77.3941,1.36211e+09,8.20848e+08,9.70669e+08,2.14748e+09,3799
53,128.831,46.2143,875.879,77.4494,1.36581e+09,8.15235e+08,9.70505e+08,2.07406e+09,2447
53,131.118,23.9506,771.623,76.9234,1.43552e+09,9.95781e+08,1.00662e+09,2.04385e+09,4432
53,132.071,22.2606,846.122,77.2124,1.53603e+09,8.09408e+08,9.67186e+08,2.14439e+09,1216
53,129.212,21.363,912.029,81.1144,1.36954e+09,7.51685e+08,9.70964e+08,2.068e+09,3198
53,136.168,30.1144,705.483,77.2677,1.3683e+09,7.65618e+08,9.67022e+08,2.04284e+09,3365
53,132.241,22.9053,857.843,77.1588,1.39881e+09,9.08314e+08,1.06379e+09,2.07457e+09,3354
53,116.075,46.2143,875.879,77.4494,1.36581e+09,8.15235e+08,9.70505e+08,2.07406e+09,2811
53,136.778,20.823,1072.02,77.5221,1.45875e+09,7.08643e+08,9.73263e+08,2.12748e+09,45
53,136.132,0,1023.05,77.4312,1.37428e+09,1.01935e+09,9.71521e+08,2.12593e+09,203
54,130.589,22.972,688.666,76.5565,1.36469e+09,8.47095e+08,9.69234e+08,2.04291e+09,4847
54,170.389,5.15837,1016.36,84.724,1.36957e+09,7.94592e+08,9.71586e+08,2.09319e+09,1089
54,138.713,13.2852,893.954,79.2819,1.36768e+09,7.8346e+08,9.70734e+08,2.07103e+09,1068
54,132.499,38.1644,790.681,68.7194,1.36706e+09,7.90426e+08,9.68764e+08,2.05845e+09,3900
54,132.071,0,846.122,77.2124,1.36461e+09,8.09408e+08,9.67186e+08,2.12329e+09,143
54,111.553,23.3946,899.322,77.3423,1.43423e+09,8.09454e+08,1.00734e+09,2.07504e+09,3757
54,132.241,26.5223,857.843,77.1588,1.39881e+09,9.08314e+08,1.11781e+09,2.09567e+09,89
54,132.932,30.0122,867.373,73.0568,1.36459e+09,6.63692e+08,9.69716e+08,2.14748e+09,3026
54,107.105,17.5726,919.009,78.338,1.36489e+09,8.02154e+08,9.70701e+08,2.10926e+09,162
54,120.192,34.8045,2377.54,77.3958,1.40002e+09,8.12345e+08,1.08405e+09,2.07455e+09,4
54,186.693,11.3655,2369.8,81.531,1.36723e+09,7.98373e+08,9.71144e+08,2.10122e+09,650
54,104.367,17.5853,941.868,78.8904,1.36708e+09,7.29142e+08,9.70651e+08,2.12033e+09,75
54,138.747,11.3655,967.687,81.531,1.36723e+09,1.08289e+09,9.71144e+08,2.00904e+09,1935
54,132.716,34.0883,829.027,70.8881,1.36582e+09,7.27059e+08,9.6924e+08,2.14748e+09,133
54,131.072,25.6876,1905.44,77.0856,1.36706e+09,7.07688e+08,1.08142e+09,2.10774e+09,1343
54,121.619,8.78631,971.031,77.8846,1.35046e+09,9.10754e+08,9.71111e+08,2.14748e+09,1657
54,134.651,18.1286,1733.16,77.9192,1.36618e+09,8.15277e+08,9.69984e+08,2.02459e+09,2364
54,122.026,76.7868,845.002,89.3713,1.80471e+09,7.9994e+08,9.88052e+08,2.06674e+09,2084
54,105.044,2.57919,1019.71,71.5403,1.37193e+09,9.06974e+08,9.71553e+08,2.10956e+09,3350
54,119.848,10.3539,360.158,74.7297,1.36905e+09,8.61126e+08,9.70769e+08,2.14748e+09,0
55,130.589,22.972,688.666,76.5565,1.36469e+09,8.47095e+08,9.69234e+08,2.04291e+09,4847
55,139.093,26.4921,778.019,69.5395,1.36464e+09,7.55393e+08,9.69475e+08,2.0952e+09,2462
55,112.361,23.1833,793.994,71.6158,1.39946e+09,8.28275e+08,9.88287e+08,2.05898e+09,422
55,133.575,28.1465,1261.92,61.7855,1.36662e+09,8.02852e+08,9.69374e+08,2.04152e+09,33
55,95.4999,17.6392,874.525,73.7121,1.35755e+09,1.06107e+09,9.70293e+08,2.12134e+09,1046
55,121.475,0,741.33,74.0861,1.38207e+09,8.37685e+08,9.7876e+08,2.05094e+09,106
55,134.668,17.1688,828.176,79.0437,1.36596e+09,9.64991e+08,7.71531e+08,2.02598e+09,3510
55,132.87,17.369,1366.81,91.8183,1.36651e+09,8.3634e+08,9.26478e+08,1.778e+09,1475
55,130.356,17.6392,2568.23,73.7121,1.35755e+09,8.33074e+08,9.70293e+08,2.12134e+09,1034
55,100.595,18.4664,1116.47,78.8986,1.35854e+09,8.56803e+08,9.70243e+08,2.0945e+09,3451
55,121.73,22.0387,859.944,74.2149,1.36586e+09,7.65148e+08,9.70063e+08,2.10777e+09,3920
55,100.595,18.4664,1116.47,78.8986,1.35854e+09,9.18694e+08,9.70243e+08,2.0945e+09,3451
55,119.844,22.4792,947.247,90.0098,9.57529e+08,8.06098e+08,9.69859e+08,2.09485e+09,1982
55,111.311,47.6266,980.738,84.1349,1.58163e+09,8.28372e+08,8.97535e+08,2.08062e+09,449
55,115.833,22.077,1510.96,77.9921,1.3628e+09,5.80438e+08,1.02583e+09,2.10112e+09,2239
55,117.817,12.7756,854.187,74.0484,1.36831e+09,8.77034e+08,1.17977e+09,2.07624e+09,3276
55,119.844,22.4792,947.247,74.219,1.36159e+09,8.06098e+08,9.69859e+08,1.97694e+09,1424
55,130.589,22.972,688.666,76.5565,1.36469e+09,8.47095e+08,9.69234e+08,2.14748e+09,4847
55,111.43,7.67739,936.948,72.7943,1.37012e+09,8.92004e+08,1.47763e+09,2.0929e+09,939
55,127.256,0,2181.02,84.5268,1.16174e+09,8.85545e+08,8.70695e+08,2.06041e+09,173
56,130.589,22.972,688.666,76.5565,1.36469e+09,8.47095e+08,9.69234e+08,2.04291e+09,4847
56,126.159,22.5053,774.305,75.3857,1.36527e+09,8.06121e+08,9.69648e+08,2.02834e+09,1059
56,120.95,35.2993,834.702,80.3457,1.11423e+09,8.37733e+08,9.33384e+08,2.11405e+09,2913
56,125.769,29.1357,761.684,78.4511,1.45296e+09,8.42414e+08,9.51309e+08,2.13077e+09,2385
56,116.52,34.8326,920.341,85.1478,1.47374e+09,7.9676e+08,9.33799e+08,2.09419e+09,3250
56,130.589,22.972,688.666,76.5565,1.36469e+09,8.47095e+08,9.69234e+08,2.14748e+09,4847
56,132.628,20.0704,758.421,77.8001,1.36532e+09,8.50636e+08,9.21364e+08,2.03445e+09,574
56,106.013,13.0719,1026.71,82.3782,1.31162e+09,9.05349e+08,1.22393e+09,2.0937e+09,4
56,125.769,0,761.684,78.4511,1.23946e+09,8.42414e+08,9.51309e+08,2.13077e+09,126
56,123.002,22.4923,860.776,82.6977,1.1614e+09,8.0611e+08,6.52028e+08,2.06159e+09,2565
56,123.75,25.5872,810.814,76.333,1.40941e+09,8.03781e+08,9.60686e+08,2.0691e+09,2677
56,121.018,22.077,1510.96,77.9921,1.3628e+09,5.80438e+08,1.02583e+09,2.10112e+09,1162
56,130.589,22.972,820.495,76.5565,1.36469e+09,4.89462e+08,9.69234e+08,2.04291e+09,3950
56,124.203,17.8738,771.427,75.3024,1.1557e+09,8.62064e+08,1.0745e+09,2.05957e+09,2801
56,127.396,20.4229,795.961,75.9295,9.83559e+08,6.11894e+08,1.02187e+09,2.05124e+09,3675
56,123.555,28.9023,870.418,80.8522,1.41922e+09,6.43111e+08,9.51516e+08,2.14748e+09,1250
56,130.589,22.972,688.666,76.5565,1.36469e+09,8.47095e+08,1.19255e+09,2.04291e+09,4847
56,119.761,28.6625,890.558,83.9228,1.31757e+09,6.9824e+08,7.92913e+08,2.07789e+09,3003
56,123.976,21.7305,791.12,75.8177,1.28256e+09,9.8312e+08,1.01759e+09,2.06434e+09,2792
56,121.755,27.1248,850.686,80.1279,1.36349e+09,6.97202e+08,8.768e+08,2.0735e+09,2380
57,130.589,22.972,688.666,76.5565,1.36469e+09,8.47095e+08,9.69234e+08,2.04291e+09,4847
57,127.396,20.4229,795.961,75.9295,9.83559e+08,5.60757e+08,1.02187e+09,2.05124e+09,3675
57,128.992,21.6975,742.313,86.2337,1.17412e+09,7.29495e+08,9.9555e+08,2.04708e+09,3844
57,128.992,21.6975,0,76.243,1.17412e+09,5.2511e+08,7.562e+08,2.04708e+09,0
57,130.589,22.972,688.666,61.9845,1.36469e+09,8.47095e+08,9.69234e+08,2.04291e+09,4433
57,128.179,11.486,725.175,70.2178,1.30207e+09,1.14223e+09,9.60271e+08,2.08684e+09,560
57,123.578,24.5427,843.26,79.9261,1.15057e+09,7.91797e+08,9.0739e+08,2.06457e+09,3917
57,124.203,17.8738,771.427,59.636,1.1557e+09,8.62064e+08,1.0745e+09,2.05957e+09,4325
57,124.207,21.25,1153.46,76.9608,1.17318e+09,5.96166e+08,1.20378e+09,2.07618e+09,2253
57,167.685,25.5872,810.814,76.333,1.40941e+09,8.03781e+08,9.60686e+08,2.0691e+09,3427
57,123.872,22.3347,715.49,74.1091,1.26941e+09,7.88295e+08,9.82392e+08,2.045e+09,4170
57,145.778,70.3342,763.152,75.2211,1.33941e+09,9.22387e+08,9.71539e+08,2.05705e+09,23
57,130.589,0,754.581,76.5565,1.36469e+09,6.68279e+08,1.08089e+09,2.04291e+09,152
57,88.9442,19.7856,756.87,72.9348,1.16491e+09,1.16828e+09,1.03503e+09,2.05333e+09,7
57,124.203,17.8738,771.427,69.7251,1.1557e+09,8.62064e+08,9.64978e+08,2.05957e+09,1978
57,125.374,24.4111,796.5,83.1808,1.26881e+09,7.13348e+08,9.36175e+08,1.90186e+09,2930
57,91.2883,22.6534,1701.93,75.3328,1.31705e+09,5.16374e+08,9.75813e+08,2.04395e+09,1207
57,125.801,20.8364,974.71,76.4451,1.46559e+09,5.78462e+08,1.11282e+09,2.06371e+09,818
57,124.576,23.7739,0,78.0287,1.17353e+09,6.28979e+08,9.49333e+08,2.06237e+09,0
57,130.589,11.486,721.623,76.5565,1.36469e+09,5.57121e+08,1.02506e+09,2.04291e+09,3400
58,130.589,22.972,688.666,76.5565,1.36469e+09,8.47095e+08,9.69234e+08,2.04291e+09,4847
58,108.545,21.7449,1338.32,75.889,1.39132e+09,5.47418e+08,1.04432e+09,1.78479e+09,431
58,129.487,0,1256.37,75.8329,1.36323e+09,6.60077e+08,9.68249e+08,2.05653e+09,249
58,149.137,18.5366,766.219,86.3151,1.38705e+09,6.80451e+08,9.92874e+08,2.05601e+09,3921
58,127.084,8.83795,765.963,70.9553,1.25763e+09,8.19446e+08,9.38312e+08,2.05374e+09,2238
58,124.037,20.1043,743.458,71.9171,1.21256e+09,1.02878e+09,9.73685e+08,2.05229e+09,17
58,124.122,20.6771,948.458,74.4389,1.19287e+09,8.12475e+08,7.35699e+08,2.06423e+09,2072
58,128.195,21.9042,1248.36,76.5008,1.41514e+09,7.12778e+08,1.04103e+09,2.05331e+09,10
58,127.43,12.2056,1026.44,79.5069,1.58155e+09,8.51501e+08,9.52212e+08,1.74092e+09,271
58,134.825,59.4618,739.321,74.6651,1.30441e+09,8.55341e+08,9.57747e+08,2.05102e+09,1989
58,128.458,6.10278,1141.4,77.6699,1.47239e+09,7.55789e+08,9.60231e+08,2.14748e+09,1029
58,127.981,23.6916,742.583,79.8686,1.31675e+09,7.80222e+08,8.43332e+08,1.97239e+09,29
58,132.707,35.4739,730.472,75.6108,1.33455e+09,7.06231e+08,9.79275e+08,2.04697e+09,2325
58,131.648,23.48,2008.75,76.0836,1.34962e+09,6.31676e+08,1.00217e+09,2.04494e+09,1886
58,107.745,20.2636,1236.68,82.5899,1.23638e+09,9.46056e+08,9.70395e+08,2.05176e+09,32
58,153.182,23.078,1067.41,79.5349,1.33006e+09,6.30383e+08,9.90246e+08,1.84332e+09,3692
58,151.16,20.8073,916.814,80.8055,1.35856e+09,6.55417e+08,9.9156e+08,1.90236e+09,1442
58,129.01,17.5888,47.88,78.0317,1.47312e+09,8.49298e+08,9.60723e+08,1.89192e+09,0
58,140.689,22.4911,1157.89,66.8216,1.3726e+09,6.71581e+08,1.01564e+09,1.94832e+09,5
58,140.392,21.0083,1387.48,79.2848,1.36833e+09,6.56063e+08,9.97522e+08,2.05047e+09,2804
59,130.589,22.972,688.666,76.5565,1.36469e+09,8.47095e+08,9.69234e+08,2.04291e+09,4847
59,130.069,23.8397,878.454,77.5588,1.45805e+09,1.29965e+09,9.65744e+08,1.89395e+09,1685
59,136.55,28.2411,1058.98,77.4478,1.35144e+09,9.09507e+08,9.88399e+08,2.04872e+09,2331
59,146.936,22.7846,1112.65,73.1782,1.35133e+09,1.36531e+09,1.00294e+09,1.89582e+09,3188
59,141.886,23.025,878.037,63.7083,1.34738e+09,7.38739e+08,9.7974e+08,1.94312e+09,474
59,127.944,9.15418,0,78.5884,1.52697e+09,8.03645e+08,9.56221e+08,1.9442e+09,0
59,127.706,17.9486,4780.74,79.6878,1.44915e+09,8.15861e+08,8.97772e+08,1.85665e+09,7
59,138.355,41.2434,808.679,69.1867,1.32589e+09,7.9704e+08,9.68743e+08,2.14748e+09,2228
59,131.648,23.48,2008.75,76.0836,1.34962e+09,6.31676e+08,1.00217e+09,2.14748e+09,1886
59,138.502,23.3122,0,75.3685,1.40469e+09,1.33248e+09,9.84343e+08,1.89488e+09,0
59,133.569,25.6065,873.821,77.0021,1.35806e+09,8.78301e+08,2.64124e+08,2.04582e+09,753
59,141.139,22.0166,1132.76,71.4966,2.06842e+09,6.97401e+08,9.88631e+08,1.9968e+09,7
59,145.769,15.8415,938.044,78.4092,1.32798e+09,7.13711e+08,1.34898e+09,1.9954e+09,5
59,143.664,0,1250.06,76.2315,1.35983e+09,1.05755e+09,1.00023e+09,1.97315e+09,232
59,132.079,24.2893,4738.3,76.7793,1.36138e+09,8.62698e+08,6.16679e+08,2.04437e+09,41
59,130.069,23.8397,878.454,70.1077,1.45805e+09,1.29965e+09,9.65744e+08,1.89395e+09,509
59,146.936,22.7846,1112.65,73.1782,1.35133e+09,5.19374e+08,1.00294e+09,1.89582e+09,3188
59,136.237,22.9985,783.352,70.1324,1.35603e+09,7.92917e+08,1.25741e+09,1.99302e+09,1263
59,130.069,23.8397,878.454,86.9907,1.45805e+09,1.29965e+09,9.65744e+08,1.89395e+09,3783
59,90.5574,26.2652,2898.64,77.1135,1.45828e+09,8.86103e+08,8.02539e+08,2.04654e+09,26
60,130.589,22.972,688.666,76.5565,1.36469e+09,8.47095e+08,9.69234e+08,2.04291e+09,4847
60,39.3764,25.8605,1847.51,76.7657,1.35053e+09,7.70591e+08,9.95284e+08,2.0981e+09,3
60,60.9012,23.4324,878.246,75.3495,1.40271e+09,1.01919e+09,9.72742e+08,1.91853e+09,893
60,141.586,22.8915,948,71.6553,1.57431e+09,1.43604e+09,1.13018e+09,1.94442e+09,7
60,133.943,23.2392,1396.05,100,1.35283e+09,7.12296e+08,1.12979e+09,2.07025e+09,21
60,130.069,23.8397,878.454,70.1077,1.45805e+09,1.29965e+09,6.89485e+08,1.89395e+09,509
60,135.962,33.425,4805.79,73.0944,1.34198e+09,8.3767e+08,6.16434e+08,2.09665e+09,92
60,133.413,22.9853,736.009,73.3444,1.80842e+09,8.20006e+08,1.11332e+09,2.01796e+09,569
60,143.616,24.5195,876.033,76.1758,1.38039e+09,8.17914e+08,6.18433e+08,1.98217e+09,3907
60,133.153,23.4191,830.903,70.12,1.43078e+09,1.04628e+09,1.11158e+09,1.94348e+09,11
60,132.079,54.0964,781.244,76.7793,1.36138e+09,8.62698e+08,6.16679e+08,2.04437e+09,1083
60,131.334,86.1233,734.955,76.6679,1.36303e+09,8.54896e+08,7.92956e+08,2.04364e+09,3722
60,95.4849,110.132,878.35,72.7286,1.43038e+09,1.15942e+09,9.69243e+08,1.90624e+09,3810
60,102.259,23.9759,877.14,75.7627,1.82309e+09,9.18554e+08,7.95587e+08,1.95035e+09,2612
60,106.506,54.9815,806.704,73.3878,1.41054e+09,1.07727e+09,8.7935e+08,1.96879e+09,921
60,130.701,54.9815,806.704,73.3878,1.41054e+09,1.07727e+09,1.11806e+09,1.56177e+09,1684
60,119.959,38.9834,771.356,73.3661,1.60948e+09,9.48639e+08,1.30068e+09,1.99338e+09,1120
60,150.87,38.4939,864.622,74.2173,1.46784e+09,1.14937e+09,8.73427e+08,1.99439e+09,336
60,103.179,24.2477,876.586,75.9693,1.60174e+09,8.68234e+08,7.0701e+08,1.96626e+09,3835
60,110.573,24.6186,1793.65,90.4278,1.41148e+09,8.66599e+08,8.85886e+08,2.04473e+09,25
61,130.589,22.972,688.666,76.5565,1.36469e+09,8.47095e+08,9.69234e+08,2.04291e+09,4847
61,99.3317,67.1901,877.468,89.4697,1.51606e+09,1.01383e+09,8.38126e+08,1.93625e+09,2245
61,95.4849,42.6109,878.35,72.7286,1.43038e+09,1.15942e+09,8.31113e+08,1.90624e+09,7
61,62.1794,23.1056,1042.36,100,1.35876e+09,7.79696e+08,1.04951e+09,2.05658e+09,2924
61,104.382,39.4787,841.922,57.2424,1.61682e+09,8.30367e+08,8.37469e+08,1.95957e+09,2597
61,101.255,0,877.027,82.7195,1.5589e+09,1.75205e+09,7.72568e+08,1.95126e+09,149
61,102.898,23.8125,959.195,84.9865,1.36957e+09,7.98805e+08,8.33972e+08,2.01938e+09,1349
61,119.292,54.539,793.974,75.0835,1.52047e+09,9.69985e+08,7.48014e+08,2.00658e+09,1361
61,104.952,45.9043,1335.56,89.9487,1.46377e+09,9.40213e+08,8.62006e+08,2.14748e+09,470
61,101.255,89.0421,877.027,82.7195,1.5589e+09,9.41031e+08,7.72568e+08,1.95126e+09,5
61,99.1913,66.9725,918.772,78.8575,1.68743e+09,9.79113e+08,9.01607e+08,1.96281e+09,2169
61,115.333,76.6567,806.211,83.0688,1.3175e+09,9.34362e+08,8.15541e+08,1.98995e+09,1625
61,112.171,39.2311,806.639,65.3042,1.45783e+09,8.89503e+08,1.06907e+09,1.83473e+09,3689
61,116.884,23.6098,782.626,76.2629,1.48321e+09,4.39929e+08,8.38122e+08,2.00459e+09,2130
61,130.589,22.972,688.666,100,1.36469e+09,8.47095e+08,9.69234e+08,2.04291e+09,4420
61,103.038,0,917.891,80.4779,1.48566e+09,8.3352e+08,7.70491e+08,1.99282e+09,120
61,114.96,57.7155,783.067,94.7348,1.44037e+09,9.30461e+08,9.0368e+08,1.98958e+09,381
61,116.743,23.3923,823.931,92.4932,1.36713e+09,8.2295e+08,1.67711e+09,2.03115e+09,3832
61,109.961,23.82,850.259,84.2312,1.48443e+09,1.04293e+09,1.19206e+09,1.9987e+09,3195
61,130.589,22.972,688.666,56.3602,1.36469e+09,8.47095e+08,9.69234e+08,2.04291e+09,4
62,130.589,22.972,688.666,76.5565,1.36469e+09,8.47095e+08,9.69234e+08,2.04291e+09,4847
62,62.1794,23.1056,1042.36,100,5.50381e+08,7.79696e+08,1.04951e+09,2.05658e+09,2924
62,83.2808,118.223,942.139,78.6212,1.48779e+09,8.05031e+08,9.4349e+08,2.00808e+09,245
62,83.2808,31.2922,942.139,78.6212,1.0836e+09,1.62832e+09,9.4349e+08,2.00808e+09,633
62,113.352,23.6061,837.095,88.3622,1.42578e+09,6.63031e+08,1.43458e+09,2.01493e+09,2539
62,117.126,56.1272,788.52,84.9092,1.48042e+09,9.50223e+08,8.25847e+08,2.14748e+09,12
62,112.761,31.4186,821.867,76.8332,1.4418e+09,7.76267e+08,1.25183e+09,1.119e+09,2954
62,115.333,76.6567,0,83.0688,1.3175e+09,1.11232e+09,8.15541e+08,1.98995e+09,0
62,130.589,22.972,688.666,100,1.2139e+09,8.47095e+08,9.69234e+08,2.04291e+09,4420
62,114.89,44.9723,803.719,100,1.52606e+09,9.13104e+08,4.8034e+08,2.00286e+09,1216
62,123.736,23.2909,1998.63,88.1314,1.42395e+09,6.43512e+08,9.03678e+08,2.02375e+09,306
62,106.935,27.1321,480.336,89.3106,1.14875e+09,1.37352e+09,9.56362e+08,2.0255e+09,6
62,115.887,34.291,793.173,100,1.50464e+09,6.76516e+08,6.59231e+08,2.00372e+09,3550
62,123.238,28.6315,740.919,95.6532,1.35927e+09,7.61806e+08,8.14232e+08,2.02332e+09,2243
62,122.775,40.3438,735.866,97.3674,1.32713e+09,8.88778e+08,9.36457e+08,1.7396e+09,6
62,115.424,46.0033,788.12,97.3674,2.14748e+09,8.03489e+08,7.81455e+08,1.99665e+09,795
62,119.991,26.0119,782.425,94.0732,1.3632e+09,7.92378e+08,1.24567e+09,1.75924e+09,1090
62,113.352,23.6061,837.095,88.3622,1.94358e+09,9.32941e+08,1.43458e+09,2.01493e+09,2539
62,114.324,32.8548,344.796,88.4166,1.47322e+09,7.26392e+08,9.5553e+08,1.18656e+09,0
